GeneMark.hmm PROKARYOTIC (Version 3.26)
Date: Mon Aug 10 18:08:10 2015
Sequence file name: seq.fna
Model file name: /home/genemark/parameters/prokaryotic/Halobacterium_salinarum_R1/GeneMark_hmm_combined.mod
RBS: true
Model information: Halobacterium_salinarum_R1

FASTA definition line: gi|167726115|emb|AM774415.1| Halobacterium salinarum R1 complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  335        +      314856      316232         1377        1
  336        +      316297      316938          642        1
  337        +      316975      317472          498        1
  338        -      317473      317661          189        1
  339        +      317745      318224          480        1
  340        -      318232      319575         1344        1
  341        +      319692      320084          393        1
  342        +      320084      320800          717        1
  343        -      320930      321244          315        1
  344        +      321383      322618         1236        1
  345        -      322619      323389          771        1
  346        +      323473      323958          486        1
  347        -      323965      324990         1026        1
  348        -      325093      325521          429        1
  349        +      325645      325980          336        1
  350        -      326075      326341          267        1
  351        -      326338      327903         1566        1
  352        +      328000      329280         1281        1
  353        -      329291      330661         1371        1
  354        +      330767      331096          330        1
  355        -      331099      332229         1131        1
  356        +      332289      332924          636        1
  357        -      332947      334185         1239        1
  358        -      334223      335164          942        1
  359        -      335186      336394         1209        1
  360        +      336482      337552         1071        1
  361        +      337549      338187          639        1
  362        +      338228      338632          405        1
  363        -      338644      339324          681        1
  364        -      339330      340175          846        1
  365        -      340182      341882         1701        1
  366        -      341884      342843          960        1
  367        -      342899      343933         1035        1
  368        +      344160      345164         1005        1
  369        +      345237      346208          972        1
  370        +      346535      347845         1311        1
  371        -      347882      348166          285        1
  372        -      348168      348785          618        1
  373        -      348778      349668          891        1
  374        -      349665      350516          852        1
  375        -      350665      351492          828        1
  376        -      351556      352788         1233        1
  377        -      352982      354664         1683        1
  378        -      354636      355394          759        1
  379        -      355553      355753          201        1
  380        -      355750      356166          417        1
  381        +      356266      356424          159        1
  382        -      356581      357450          870        1
  383        -      357447      359195         1749        1
  384        +      359444      360088          645        1
  385        +      360103      360681          579        1
  386        -      360686      361075          390        1
  387        -      361114      362064          951        1
  388        -      362118      364133         2016        1
  389        -      364216      364785          570        1
  390        -      364854      366038         1185        1
  391        +      366130      368100         1971        1
  392        -      368097      368477          381        1
  393        -      368510      369085          576        1
  394        -      369085      369660          576        1
  395        -      369806      370510          705        1
  396        -      370579      371754         1176        1
  397        -      371830      373719         1890        1
  398        -      373876      374571          696        1
  399        -      374611      375264          654        1
  400        -      375340      375723          384        1
  401        -      375776      376282          507        1
  402        -      376279      377190          912        1
  403        +      377286      378032          747        1
  404        -      378043      379212         1170        1
  405        +      379446      380567         1122        1
  406        +      380632      381420          789        1
  407        -      381417      382598         1182        1
  408        +      382709      383809         1101        1
  409        -      383806      384090          285        1
  410        -      384138      384983          846        1
  411        +      385079      385276          198        1
  412        +      385326      385463          138        1
  413        -      385507      386727         1221        1
  414        +      386934      387164          231        1
  415        +      387222      388385         1164        1
  416        +      388382      391033         2652        1
  417        +      391166      391336          171        1
  418        -      391324      391752          429        1
  419        -      391778      392059          282        1
  420        -      392100      392294          195        1
  421        +      392399      395104         2706        1
  422        -      395120      395863          744        1
  423        +      396165      397091          927        1
  424        +      397128      398552         1425        1
  425        +      398554      399768         1215        1
  426        +      399868      400374          507        1
  427        +      400436      400870          435        1
  428        +      401382      401687          306        1
  429        +      401692      402405          714        1
  430        +      402597      403280          684        1
  431        -      403304      403993          690        1
  432        -      403990      404667          678        1
  433        -      404816      407530         2715        1
  434        -      407523      408014          492        1
  435        -      408076      409032          957        1
  436        -      409180      410376         1197        1
  437        +      410500      411765         1266        1
  438        -      411753      412436          684        1
  439        -      412520      413119          600        1
  440        -      413182      413934          753        1
  441        -      413939      414121          183        1
  442        -      414121      414924          804        1
  443        -      414921      415094          174        1
  444        -      415099      415380          282        1
  445        +      415530      416873         1344        1
  446        +      416899      417165          267        1
  447        -      417066      419588         2523        1
  448        +      419701      421257         1557        1
  449        -      421561      422241          681        1
  450        -      422310      422876          567        1
  451        -      422935      424719         1785        1
  452        -      424716      426335         1620        1
  453        -      426332      427813         1482        1
  454        -      427806      428159          354        1
  455        -      428159      428626          468        1
  456        -      428623      429153          531        1
  457        -      429150      429476          327        1
  458        -      429473      429748          276        1
  459        -      429745      430839         1095        1
  460        -      431009      432187         1179        1
  461        +      432294      432785          492        1
  462        -      432795      433343          549        1
  463        +      433486      433743          258        1
  464        +      433794      435095         1302        1
  465        +      435225      435959          735        1
  466        +      436004      436444          441        1
  467        -      436539      436799          261        1
  468        -      436792      437079          288        1
  469        -      437173      437937          765        1
  470        -      437942      438754          813        1
  471        -      438757      439587          831        1
  472        -      439590      439976          387        1
  473        -      439976      440665          690        1
  474        -      440741      441652          912        1
  475        +      441748      442236          489        1
  476        -      442233      442877          645        1
  477        -      442977      443660          684        1
  478        +      443768      444745          978        1
  479        -      444935      445129          195        2
  480        +      445411      445737          327        1
  481        -      445748      446362          615        1
  482        +      446549      447307          759        1
  483        +      447358      447759          402        1
  484        -      447756      448865         1110        1
  485        -      448867      449949         1083        1
  486        +      450022      450303          282        1
  487        +      450351      450593          243        1
  488        -      450609      451070          462        1
  489        +      451723      452004          282        1
  490        +      452032      453012          981        1
  491        -      453022      453435          414        1
  492        -      453468      454115          648        1
  493        -      454230      455072          843        1
  494        +      455918      456778          861        2
  495        +      457131      457526          396        2
  496        -      457664      457858          195        2
  497        +      458245      458496          252        2
  498        -      458665      461034         2370        1
  499        -      461187      462824         1638        1
  500        -      462945      463871          927        1
  501        -      463873      464775          903        1
  502        -      464959      465987         1029        1
  503        +      466072      467847         1776        1
  504        -      467866      468297          432        1
  505        -      468302      468775          474        1
  506        +      468825      469685          861        1
  507        +      469755      471008         1254        1
  508        -      471132      472274         1143        1
  509        -      472271      472672          402        1
  510        +      472769      474514         1746        1
  511        +      474584      475735         1152        1
  512        +      475732      476343          612        1
  513        +      476493      476879          387        1
  514        +      476944      477579          636        1
  515        +      477576      479264         1689        1
  516        +      479265      480320         1056        1
  517        +      480338      480778          441        1
  518        +      480836      481096          261        1
  519        +      481093      481401          309        1
  520        +      481410      481703          294        1
  521        +      481705      483783         2079        1
  522        +      483784      485343         1560        1
  523        +      485340      486827         1488        1
  524        +      486895      488328         1434        1
  525        +      488360      489178          819        1
  526        +      489277      489426          150        1
  527        +      489556      491259         1704        1
  528        -      491264      492007          744        1
  529        -      492062      492343          282        1
  530        +      492403      492489           87        1
  531        -      492547      494289         1743        1
  532        -      494454      494681          228        1
  533        -      494723      495085          363        1
  534        +      495228      496085          858        1
  535        +      496135      496983          849        1
  536        -      496984      497751          768        1
  537        +      497858      499237         1380        1
  538        +      499238      499894          657        1
  539        +      499935      500831          897        1
  540        +      500828      501577          750        1
  541        -      501583      502062          480        1
  542        -      502080      502688          609        1
  543        +      502810      503226          417        1
  544        +      503228      504202          975        1
  545        +      504287      505192          906        1
  546        -      505169      505552          384        1
  547        -      505549      506736         1188        1
  548        -      506778      507065          288        1
  549        -      507111      508253         1143        1
  550        +      508388      509431         1044        1
  551        -      509458      510318          861        1
  552        +      510419      511090          672        1
  553        +      511189      511980          792        1
  554        +      511980      512843          864        1
  555        +      512869      513558          690        1
  556        +      513961      514731          771        1
  557        +      514790      515653          864        1
  558        +      515650      517389         1740        1
  559        +      517382      518431         1050        1
  560        +      518484      518900          417        1
  561        -      518938      519054          117        1
  562        -      519110      519775          666        1
  563        +      520045      522618         2574        1
  564        +      522680      522886          207        1
  565        +      523025      523309          285        1
  566        -      523313      523684          372        1
  567        -      523770      525281         1512        1
  568        +      525416      526054          639        1
  569        +      526127      526663          537        1
  570        +      526824      527783          960        1
  571        +      527859      528440          582        1
  572        +      528487      529182          696        1
  573        +      529260      530690         1431        1
  574        -      530687      532315         1629        1
  575        +      532409      532735          327        1
  576        -      532748      533425          678        1
  577        +      533522      534319          798        1
  578        -      534324      535751         1428        1
  579        -      535839      536948         1110        1
  580        +      537095      537295          201        1
  581        +      537345      538253          909        1
  582        -      538263      538853          591        1
  583        +      539267      540751         1485        1
  584        +      540916      541533          618        1
  585        -      541530      542441          912        1
  586        +      542527      542997          471        1
  587        -      542998      543930          933        1
  588        +      544100      544648          549        1
  589        -      544684      545661          978        1
  590        +      545979      546566          588        1
  591        +      546570      548483         1914        1
  592        -      548489      548932          444        1
  593        +      549024      549248          225        1
  594        -      549260      549892          633        1
  595        +      549979      550281          303        1
  596        -      550295      550981          687        1
  597        +      551090      551536          447        1
  598        -      551547      553529         1983        1
  599        -      553516      554844         1329        1
  600        -      554835      557105         2271        1
  601        -      557102      559159         2058        1
  602        +      559503      560222          720        1
  603        +      560297      560611          315        1
  604        -      560651      561595          945        1
  605        -      561677      562855         1179        1
  606        -      562889      563545          657        1
  607        +      563739      564317          579        1
  608        +      564526      565044          519        1
  609        +      565044      565715          672        1
  610        +      565712      566437          726        1
  611        +      566472      567167          696        1
  612        +      567396      568022          627        1
  613        +      568113      569189         1077        1
  614        -      569199      569369          171        1
  615        +      569478      570506         1029        1
  616        +      570573      570752          180        1
  617        +      570793      571017          225        1
  618        +      571063      571473          411        1
  619        -      571726      573237         1512        1
  620        -      573313      574161          849        1
  621        +      574321      575460         1140        1
  622        -      575480      575920          441        1
  623        -      575917      576402          486        1
  624        +      576510      578402         1893        1
  625        -      578399      579925         1527        1
  626        -      579976      581277         1302        1
  627        -      581330      582007          678        1
  628        +      582146      582553          408        1
  629        -      582614      583234          621        1
  630        -      583231      583476          246        1
  631        -      583473      584576         1104        1
  632        -      584581      585039          459        1
  633        -      585635      588004         2370        1
  634        -      588001      589140         1140        1
  635        +      589545      590018          474        1
  636        +      590153      591370         1218        1
  637        +      591430      592698         1269        1
  638        +      592762      593463          702        1
  639        +      593460      594056          597        1
  640        -      594311      594556          246        1
  641        +      594808      595620          813        1
  642        -      595646      597982         2337        1
  643        -      598138      599499         1362        1
  644        +      599612      600169          558        1
  645        -      600170      600493          324        1
  646        +      600784      603234         2451        1
  647        +      603231      604481         1251        1
  648        -      604501      605133          633        1
  649        +      605270      606280         1011        1
  650        +      606474      608114         1641        1
  651        +      608207      609925         1719        1
  652        +      609922      611607         1686        1
  653        -      611861      612514          654        1
  654        -      612511      614646         2136        1
  655        -      614643      616295         1653        1
  656        -      616359      617060          702        1
  657        -      617140      617586          447        1
  658        +      617732      618406          675        1
  659        +      618487      618726          240        1
  660        +      618719      621232         2514        1
  661        +      621229      622017          789        1
  662        +      622017      623324         1308        1
  663        +      623321      623899          579        1
  664        +      624014      624862          849        1
  665        -      624874      625236          363        1
  666        +      625585      626349          765        2
  667        +      626445      626570          126        2
  668        +      628097      628474          378        2
  669        +      628467      629540         1074        1
  670        -      629804      630142          339        2
  671        -      630183      630866          684        1
  672        -      630947      631756          810        1
  673        +      631892      633367         1476        1
  674        -      633392      634297          906        1
  675        -      634346      635695         1350        1
  676        -      635782      636618          837        1
  677        +      636701      637351          651        1
  678        -      637360      637758          399        1
  679        +      637866      638900         1035        1
  680        +      638949      639569          621        1
  681        -      639560      641356         1797        1
  682        +      641456      641740          285        1
  683        -      641747      642568          822        1
  684        +      642641      643111          471        1
  685        +      643164      643301          138        1
  686        -      643309      645411         2103        1
  687        +      645527      646210          684        1
  688        +      646210      647292         1083        1
  689        -      647308      647781          474        1
  690        -      647814      648800          987        1
  691        +      648907      649236          330        1
  692        +      649236      650507         1272        1
  693        -      650515      650982          468        1
  694        +      651085      652599         1515        1
  695        +      652611      653204          594        1
  696        +      653262      654257          996        1
  697        -      654343      654882          540        1
  698        -      654923      655288          366        1
  699        +      655523      656254          732        1
  700        +      656396      658081         1686        1
  701        +      658136      658909          774        1
  702        +      658975      659769          795        1
  703        -      659720      660820         1101        1
  704        -      660817      663231         2415        1
  705        +      663373      665286         1914        1
  706        +      665288      667762         2475        1
  707        +      667951      668484          534        1
  708        +      668530      669699         1170        1
  709        +      669742      669897          156        1
  710        +      669894      670418          525        1
  711        -      670415      671236          822        1
  712        -      671290      671694          405        1
  713        -      671745      672803         1059        1
  714        -      672823      674046         1224        1
  715        -      674043      675515         1473        1
  716        -      675588      676637         1050        1
  717        -      676740      678122         1383        1
  718        -      678168      678647          480        1
  719        +      678821      678967          147        1
  720        +      678960      680630         1671        1
  721        +      680620      681141          522        1
  722        +      681211      681483          273        1
  723        +      681503      682918         1416        1
  724        -      682888      683988         1101        1
  725        +      684102      685337         1236        1
  726        -      685343      687640         2298        1
  727        -      687630      688244          615        1
  728        +      688360      689049          690        1
  729        -      689018      691084         2067        1
  730        -      691084      692217         1134        1
  731        -      692210      693823         1614        1
  732        -      693826      694890         1065        1
  733        -      695074      696222         1149        1
  734        -      696291      697010          720        1
  735        -      697007      698542         1536        1
  736        +      698659      699675         1017        1
  737        +      699753      700904         1152        1
  738        +      700901      701293          393        1
  739        -      701310      702410         1101        1
  740        -      702537      702710          174        1
  741        -      702765      703406          642        1
  742        -      703546      704331          786        1
  743        +      704427      705869         1443        1
  744        -      705882      706682          801        1
  745        +      706932      709034         2103        1
  746        +      709031      710095         1065        1
  747        -      710108      710506          399        1
  748        +      710594      710941          348        1
  749        +      711010      711291          282        1
  750        -      711293      712264          972        1
  751        -      712309      714054         1746        1
  752        -      714061      715950         1890        1
  753        -      715962      716732          771        1
  754        -      716729      717184          456        1
  755        -      717185      717622          438        1
  756        -      717606      719120         1515        1
  757        -      719225      719695          471        1
  758        -      719692      721602         1911        1
  759        -      721658      721897          240        1
  760        +      722062      722643          582        1
  761        +      722655      723245          591        1
  762        +      723257      723838          582        1
  763        +      723908      725128         1221        1
  764        +      725272      726144          873        1
  765        -      726173      727036          864        1
  766        -      727103      727909          807        1
  767        -      727906      728373          468        1
  768        -      728370      729509         1140        1
  769        -      729511      730098          588        1
  770        -      730101      732107         2007        1
  771        -      732109      733152         1044        1
  772        -      733149      733511          363        1
  773        -      733558      734094          537        1
  774        -      734159      734752          594        1
  775        +      734869      735774          906        1
  776        +      735911      737026         1116        1
  777        +      737106      737396          291        1
  778        -      737414      738868         1455        1
  779        +      740249      741661         1413        2
  780        +      741757      742923         1167        1
  781        -      743560      743763          204        2
  782        +      743933      744460          528        2
  783        +      744711      745877         1167        1
  784        -      747510      748532         1023        2
  785        +      749061      749234          174        2
  786        -      749726      750166          441        2
  787        -      750460      751170          711        2
  788        +      751516      752328          813        2
  789        -      752372      752653          282        2
  790        +      752885      753073          189        1
  791        +      753202      755007         1806        1
  792        +      755129      757132         2004        1
  793        -      757139      758149         1011        1
  794        -      758295      758537          243        1
  795        +      758891      759115          225        1
  796        +      759123      759332          210        1
  797        -      759475      760974         1500        1
  798        +      761569      762402          834        1
  799        +      762485      762709          225        1
  800        -      762714      762926          213        1
  801        -      763832      764026          195        2
  802        +      764070      764183          114        2
  803        +      765349      765939          591        1
  804        +      765951      766535          585        1
  805        +      766725      767492          768        1
  806        +      767549      767794          246        1
  807        -      767791      769062         1272        1
  808        +      769207      770442         1236        1
  809        -      770435      770809          375        1
  810        -      770846      771949         1104        1
  811        +      772040      774037         1998        1
  812        +      774034      774885          852        1
  813        +      774923      775684          762        1
  814        +      775689      776705         1017        1
  815        +      776702      777109          408        1
  816        +      777106      777951          846        1
  817        +      777964      778515          552        1
  818        -      778519      779163          645        1
  819        -      779210      779749          540        1
  820        -      779792      780391          600        1
  821        -      780388      780891          504        1
  822        -      780894      781994         1101        1
  823        +      782128      782520          393        1
  824        -      782588      784177         1590        1
  825        -      784174      784692          519        1
  826        -      784749      785456          708        1
  827        +      785596      786318          723        1
  828        +      786472      787014          543        2
  829        +      787281      787676          396        1
  830        +      787766      788218          453        1
  831        -      788232      788378          147        1
  832        +      788455      788748          294        1
  833        -      788762      790042         1281        1
  834        -      790115      790465          351        1
  835        +      790672      791358          687        1
  836        -      791372      792289          918        1
  837        +      792404      793831         1428        2
  838        +      793924      794646          723        1
  839        +      794710      795690          981        2
  840        -      795715      796992         1278        1
  841        +      797465      798415          951        2
  842        -      798488      799684         1197        2
  843        +      799914      800699          786        2
  844        +      800877      801719          843        2
  845        -      801734      802750         1017        1
  846        -      803141      804481         1341        1
  847        +      804610      805371          762        2
  848        +      805613      806269          657        1
  849        -      806259      807197          939        1
  850        +      807306      810569         3264        1
  851        +      810572      811513          942        1
  852        -      811534      812745         1212        1
  853        -      812830      813186          357        1
  854        -      813234      814715         1482        1
  855        -      814708      815703          996        1
  856        -      815700      816593          894        1
  857        -      816692      818326         1635        1
  858        -      818498      819412          915        1
  859        -      819485      821239         1755        1
  860        -      821236      822561         1326        1
  861        -      822607      823203          597        1
  862        +      823366      823584          219        1
  863        +      823640      823918          279        1
  864        +      823999      825942         1944        1
  865        -      825961      826233          273        1
  866        +      826470      827792         1323        1
  867        +      827843      828046          204        1
  868        +      828088      828648          561        1
  869        -      828655      829755         1101        1
  870        -      829755      830633          879        1
  871        +      830745      831908         1164        1
  872        -      831916      832215          300        1
  873        -      832212      832556          345        1
  874        +      832746      834230         1485        1
  875        +      834289      835125          837        1
  876        +      835118      835669          552        1
  877        -      835679      836923         1245        1
  878        -      837044      837388          345        1
  879        -      837394      838452         1059        1
  880        -      838454      839092          639        1
  881        -      839293      839784          492        1
  882        -      839855      840061          207        1
  883        +      840162      841274         1113        1
  884        +      841278      841688          411        1
